h11,cy_index,triag_index,tau,cy_volume,f_GeV,g_eff_GeV_inv,mass
100,0,19,34.0000000586715,2100274.474019036,29773425369515.36,3.9018517307349985e-17,8.135289612860278e-15
100,0,19,14.000000075357434,2100274.474019036,39303271550693.66,2.9557715356624686e-17,11948136418449.016
100,0,19,57.55555555979549,2100274.474019036,28965815218337.457,4.0106411793446726e-17,6.07677473227162e-47
100,0,19,36.49999998153578,2100274.474019036,35998915367536.31,3.227083097417869e-17,2.611990693481954e-18
100,0,19,33.49999999038528,2100274.474019036,28134227707008.125,4.1291871423580945e-17,4.141475460519733e-14
100,0,19,63.50000000692063,2100274.474019036,28358357441940.406,4.096552190859325e-17,4.8130279138932085e-55
100,0,19,7.499999993036454,2100274.474019036,40313845159283.414,2.881677271144675e-17,8.604409347220703e+21
100,0,19,35.29999999892789,2100274.474019036,24314708962562.113,4.7778277538433456e-17,1.677426757316944e-16
100,0,19,41.31488616522893,2100274.474019036,28064945016303.9,4.1393806843542635e-17,9.03191808065331e-25
100,0,19,24.500000006431037,2100274.474019036,34238036209745.418,3.3930535792495625e-17,0.06475426918464378
100,0,19,10.000000029043917,2100274.474019036,38651533030123.86,3.0056114777494644e-17,3.4839156295966874e+18
100,0,19,14.833333338023294,2100274.474019036,33427795992779.71,3.475296167687677e-17,1024804285850.642
100,0,19,46.62499999116096,2100274.474019036,26649548066270.055,4.359229320477272e-17,5.410788979506775e-32
100,0,19,16.260952380359868,2100274.474019036,25423695492011.676,4.5694179803425824e-17,15194987046.408522
100,0,19,35.521904761546864,2100274.474019036,21542387968036.973,5.392693302168711e-17,9.42881659157786e-17
100,0,19,10.125000000218733,2100274.474019036,38748433183876.86,2.9980951941120426e-17,2.3465683133024947e+18
100,0,19,20.25000000087033,2100274.474019036,31935687028631.64,3.637670021120897e-17,43661.685907358646
100,0,19,11.898095238100495,2100274.474019036,26325263065546.863,4.412928031096944e-17,1.3156652763547058e+16
100,0,20,6.499999999722661,1703469.1459354544,106799095215063.55,1.087757261182933e-17,7.515953042199598e+22
100,0,20,3.500000008194206,1703469.1459354544,74777028226365.89,1.553571919925423e-17,1.3301863286983554e+27
100,0,20,0.5000000122505668,1703469.1459354544,97156424835294.0,1.1957159961875338e-17,1.2686394499808184e+31
100,0,20,52.409002920863486,1703469.1459354544,40624133399484.09,2.8596669414596824e-17,4.556270585145294e-40
100,0,20,50.34688489478776,1703469.1459354544,29632145723978.07,3.920454913730661e-17,4.065702439082725e-37
100,0,20,2.000000003003379,1703469.1459354544,60979615527454.31,1.9050873034063316e-17,1.8157687500428663e+29
100,0,20,39.24814038490618,1703469.1459354544,35696631850911.56,3.254410438305434e-17,4.6896023357172995e-22
100,0,20,22.999999986924024,1703469.1459354544,41746885860814.95,2.782758256394768e-17,5.911772678429119
100,0,20,54.91997584644196,1703469.1459354544,28383726453941.98,4.092890744859145e-17,2.4457503252907766e-43
100,0,20,60.00000000607292,1703469.1459354544,32102659318403.59,3.618749778818318e-17,2.534403048773716e-50
100,0,20,34.74656810996885,1703469.1459354544,26811310083743.074,4.332928564292459e-17,8.655337143667378e-16
100,0,20,12.873284055285694,1703469.1459354544,28198511854092.367,4.119773834486701e-17,573809032438498.8
100,0,20,20.543822594432186,1703469.1459354544,30058534925923.832,3.864842102060047e-17,18429.958478683275
100,0,20,64.77212260152828,1703469.1459354544,27244622275071.203,4.264015486617687e-17,9.207986508495929e-57
100,0,20,39.99999999974898,1703469.1459354544,29115733973570.703,3.9899901343172544e-17,5.417713502832463e-23
100,0,20,27.78088701219258,1703469.1459354544,29499421499874.24,3.9380938812121473e-17,2.509568783908442e-06
100,0,20,69.70221752880724,1703469.1459354544,26726962773211.945,4.346602803083553e-17,1.7619391909274652e-63
100,0,20,74.09239704328866,1703469.1459354544,19946867277534.266,5.824046938879184e-17,2.416621905337115e-69
100,0,20,45.96092925424182,1703469.1459354544,30154092841902.754,3.8525944692495773e-17,3.8516479825333756e-31
100,0,20,49.9609292683208,1703469.1459354544,29085647197140.094,3.9941174600844233e-17,1.392543240478719e-36
100,0,20,42.5000000035825,1703469.1459354544,30758487057623.574,3.776892247343466e-17,1.99084715235705e-26
100,0,20,26.999999992359676,1703469.1459354544,31749079353406.11,3.659050708677941e-17,2.7108485277290024e-05
100,0,20,63.72530759058213,1703469.1459354544,26465704900037.91,4.3895105664760286e-17,2.5410408538890756e-55
100,0,20,65.28827877231646,1703469.1459354544,21385650196857.145,5.432216941667992e-17,2.3178841850085264e-57
100,0,20,14.500000001386297,1703469.1459354544,39264129268929.68,2.9587181346176226e-17,2486250180318.1885
100,0,20,10.365364309127031,1703469.1459354544,31161685667040.297,3.728023334463814e-17,1.371257532780643e+18
100,0,20,54.9796057466574,1703469.1459354544,27770691637925.676,4.183240836151901e-17,2.0727036428278815e-43
100,0,20,36.21066525870427,1703469.1459354544,28354209928627.15,4.0971514142124996e-17,8.230096828319872e-18
100,0,21,0.49999998778204713,2917159.349732328,74872113639896.62,1.5515989286303418e-17,1.6462268373069097e+31
100,0,21,1.499999997629061,2917159.349732328,59939962608214.11,1.9381308604959456e-17,8.886217438880214e+29
100,0,21,29.531250003940613,2917159.349732328,38279256343357.97,3.034841906695252e-17,7.912163156349389e-09
100,0,21,47.50000005660422,2917159.349732328,22772209402061.14,5.101458943085162e-17,4.052433320979179e-33
100,0,21,69.91666667454388,2917159.349732328,25440122161762.914,4.566467510229224e-17,9.436957267496919e-64
100,0,21,71.83333333198152,2917159.349732328,13089711230802.684,8.875023234628605e-17,4.4500659730434917e-66
100,0,21,1.999999989165076,2917159.349732328,49218572449427.21,2.360318179226362e-17,2.2496565740877512e+29
100,0,21,49.99999999753072,2917159.349732328,25501174781876.773,4.555534884240463e-17,1.4048179717868792e-36
100,0,21,26.999999999646207,2917159.349732328,17268608114364.828,6.727322233418221e-17,4.984011593855809e-05
100,0,21,21.00000000154796,2917159.349732328,22929934983797.67,5.0663681074560296e-17,5763.571364894118
100,0,21,14.069444438399842,2917159.349732328,30384245479634.805,3.8234120832724756e-17,12426023525650.346
100,0,21,19.75607638513884,2917159.349732328,27686016096220.098,4.196034955127163e-17,237691.690524807
100,0,21,26.624999999535362,2917159.349732328,19731512877088.605,5.887611965266293e-17,0.00014168279819030773
100,0,21,32.00000000190903,2917159.349732328,18908440618372.51,6.143895927360293e-17,6.859601577663458e-12
100,0,21,3.000000005455604,2917159.349732328,41187616251333.016,2.820544180052979e-17,1.1617219747438098e+28
100,0,21,52.500000047667754,2917159.349732328,22942430438081.438,5.06360874108278e-17,6.061775747046608e-40
100,0,21,33.50000001174931,2917159.349732328,23711849447092.875,4.8993011518211915e-17,4.9138809728415454e-14
100,0,21,53.374999998149065,2917159.349732328,21901804885038.426,5.304197161728527e-17,4.0637795605716186e-41
100,0,21,61.000000003633204,2917159.349732328,14126185668223.496,8.2238400397977e-17,2.4889457557463502e-51
100,0,21,6.2500000117220225,2917159.349732328,30839821687870.754,3.7669313553016697e-17,5.708655628851532e+23
100,0,21,21.000000000856062,2917159.349732328,25499524464543.613,4.555829716333968e-17,5182.775747152869
100,0,21,14.250000000074124,2917159.349732328,20548686779910.516,5.653475209984134e-17,10419594466546.383
100,0,22,8.166666666342465,2751020.1074156486,74442352769151.14,1.5605564169660982e-17,5.738137504848263e+20
100,0,22,0.4999999891870459,2751020.1074156486,78494945082783.25,1.479986911073505e-17,1.570247385559088e+31
100,0,22,6.166666664626746,2751020.1074156486,47031931265324.52,2.470055729852692e-17,4.86352261192184e+23
100,0,22,2.448333329665502,2751020.1074156486,49651896509440.6,2.33971911396908e-17,5.4527299345703995e+28
100,0,22,7.9999999866186045,2751020.1074156486,29829925920693.004,3.8944612741181735e-17,2.4173244447010833e+21
100,0,22,56.000000045467914,2751020.1074156486,25015643399372.035,4.643953763382678e-17,9.326321372003753e-45
100,0,22,45.00000007483368,2751020.1074156486,27761054280559.324,4.1846930643879065e-17,8.563000134341e-30
100,0,22,5.499999995846309,2751020.1074156486,39803376267603.914,2.9186341009595495e-17,4.666680609926512e+24
100,0,22,5.499999979871518,2751020.1074156486,42776422806819.59,2.715783220878214e-17,4.342337235597655e+24
100,0,22,34.99999998610383,2751020.1074156486,27308935094898.01,4.2539736867900253e-17,3.832840971732638e-16
100,0,22,73.16126249996705,2751020.1074156486,23789451969861.27,4.883319357466908e-17,3.7767385522388545e-68
100,0,22,42.105999999123014,2751020.1074156486,21520461378100.34,5.398187764978463e-17,9.811052495596128e-26
100,0,22,14.59333333265613,2751020.1074156486,23251198447332.65,4.996365738785386e-17,3131509008945.263
100,0,22,50.66666666502715,2751020.1074156486,22885107319676.32,5.076292179240517e-17,1.927715999752063e-37
100,0,22,2.0000000271423914,2751020.1074156486,47766934935524.42,2.43204826654171e-17,2.318023377824458e+29
100,0,22,54.77777778694235,2751020.1074156486,24524948631298.727,4.736869913753655e-17,4.424712896816048e-43
100,0,22,7.6533333341283765,2751020.1074156486,35118293052352.96,3.308005065473112e-17,6.101512472354238e+21
100,0,22,51.399999998622434,2751020.1074156486,19570982641345.613,5.935904876974811e-17,2.2513380620365545e-38
100,0,22,17.33333333443761,2751020.1074156486,26568409056140.63,4.372542257328075e-17,500543985.33827025
100,0,22,18.52666666660616,2751020.1074156486,20027231439656.754,5.800676526757304e-17,15632595.80710207
100,0,22,44.69960555558737,2751020.1074156486,19533422353346.56,5.947318867451293e-17,3.1270494169544125e-29
100,0,23,71.4247015601731,1791231.3913538249,101252458461492.58,1.1473448948613342e-17,2.0769137678850868e-66
100,0,23,1.5000000079527354,1791231.3913538249,81488935895825.12,1.425610606284829e-17,6.536341625823687e+29
100,0,23,0.5000000119637633,1791231.3913538249,93461403255624.16,1.2429889479640576e-17,1.3187954511991504e+31
100,0,23,73.99999999986835,1791231.3913538249,18495221607780.277,6.281162441388841e-17,3.484080714729679e-69
100,0,23,74.50000000613409,1791231.3913538249,28894014481795.336,4.020607499215681e-17,4.6360880475469505e-70
100,0,23,8.343822839630775,1791231.3913538249,36589300412988.61,3.1750126402174615e-17,6.691588747768007e+20
100,0,23,5.500000023475877,1791231.3913538249,48849254922449.45,2.3781630137937753e-17,3.8025068838674533e+24
100,0,23,27.712121211219483,1791231.3913538249,36583719796761.17,3.175496968414833e-17,2.511580911586315e-06
100,0,23,74.446740133459,1791231.3913538249,34141823784799.914,3.4026152803141365e-17,4.6380919675273125e-70
100,0,23,54.62705932971676,1791231.3913538249,28478757122826.754,4.079233191494764e-17,6.117991509412469e-43
100,0,23,48.78787875742398,1791231.3913538249,37528774629693.94,3.095531161202218e-17,4.3013562756912435e-35
100,0,23,39.49999999528245,1791231.3913538249,31479699533587.605,3.6903621390668734e-17,2.410468066087354e-22
100,0,23,47.576675853322286,1791231.3913538249,24334780546154.07,4.77388695113229e-17,2.9804302892058946e-33
100,0,23,21.125874124144502,1791231.3913538249,21769975683418.74,5.3363169990325566e-17,4087.8681340587445
100,0,23,51.326340326400356,1791231.3913538249,27264466565008.47,4.2609119467258764e-17,2.0368350299946424e-38
100,0,23,7.999999998802423,1791231.3913538249,41794777436634.34,2.779569564261517e-17,1.7253018385123954e+21
100,0,23,20.292540803716292,1791231.3913538249,29737335044918.906,3.9065871616428704e-17,41023.532386156316
100,0,23,7.030303030321363,1791231.3913538249,44710314134553.484,2.5983152558119014e-17,3.3932120058974045e+22
100,0,23,43.7727272654505,1791231.3913538249,30389709872050.562,3.8227245931951396e-17,3.6965565380367964e-28
100,0,23,66.59957020447382,1791231.3913538249,24294378380944.824,4.781826045776555e-17,3.3159912570486845e-59
100,0,23,6.348484849416195,1791231.3913538249,46872450991152.32,2.4784599237168423e-17,2.756497837949351e+23
100,0,23,16.603120364477434,1791231.3913538249,35776779508336.76,3.2471198611066255e-17,3685461352.912953
100,0,24,0.4999999896691065,2473297.054994686,81151634561808.16,1.4315360612911894e-17,1.5188416447151595e+31
100,0,24,0.5000000125132971,2473297.054994686,79293613591029.77,1.465080049285267e-17,1.5544312799153203e+31
100,0,24,1.4999999958517947,2473297.054994686,60090806955503.3,1.93326562237676e-17,8.863910654142476e+29
100,0,24,42.59292480718955,2473297.054994686,40250541913651.16,2.886209372215998e-17,1.1361789826993459e-26
100,0,24,61.824074073901556,2473297.054994686,16863867327109.562,6.888781146967456e-17,1.5657989218037307e-52
100,0,24,7.500000045760544,2473297.054994686,37594301833684.33,3.0901356227305615e-17,9.2268442752221e+21
100,0,24,63.5726594642008,2473297.054994686,25575881111382.39,4.5422283127618774e-17,4.247506017777906e-55
100,0,24,48.472983115476836,2473297.054994686,30675848370266.14,3.7870669428838656e-17,1.415172516652223e-34
100,0,24,31.75774820644324,2473297.054994686,26527782290953.18,4.3792387178769554e-17,1.0465892805472975e-11
100,0,24,13.999999980454731,2473297.054994686,38262089092129.0,3.0362035650544437e-17,12273271045336.062
100,0,24,73.04629629617557,2473297.054994686,16039075907074.395,7.243028961332664e-17,8.038577184745485e-68
100,0,24,28.490247766765606,2473297.054994686,27761867711981.87,4.1845704515699365e-17,2.87163265033663e-07
100,0,24,59.56944444443121,2473297.054994686,18339024235683.426,6.334660438580501e-17,1.7158538565849482e-49
100,0,24,16.347222219494597,2473297.054994686,31551551939490.613,3.6819580707391457e-17,9337137576.495579
100,0,24,10.00000001951662,2473297.054994686,35807173880980.66,3.244363593007782e-17,3.7606621653405706e+18
100,0,24,2.0000000010572876,2473297.054994686,51001281013218.36,2.2778151646395672e-17,2.1710215653727514e+29
100,0,24,38.499999993835104,2473297.054994686,24923920754356.47,4.6610440007777314e-17,7.045177750212781e-21
100,0,24,19.000000000299337,2473297.054994686,30802717582209.73,3.771468897116021e-17,2297514.0383154475
100,0,24,21.999999993302026,2473297.054994686,29347210107435.066,3.958519085210112e-17,194.603808047178
100,0,24,17.49999999375723,2473297.054994686,27860141162455.36,4.169809859560469e-17,282766811.5462457
100,0,25,65.96936720433206,2902857.3872057833,66850256968751.125,1.7377867576822733e-17,8.726702255043272e-59
100,0,25,3.0000000103733555,2902857.3872057833,54502616164642.02,2.1314846787724988e-17,8.779130528836942e+27
100,0,25,0.5000000128989228,2902857.3872057833,72867633364432.0,1.5942811086912313e-17,1.6915119569981301e+31
100,0,25,2.999999996583824,2902857.3872057833,45419556187440.195,2.55774166591433e-17,1.0534792551172556e+28
100,0,25,13.630952381059675,2902857.3872057833,22939212085791.15,5.0643191611585896e-17,65263494677673.73
100,0,25,4.999999986132934,2902857.3872057833,35452238660528.69,3.2768450088680627e-17,2.520417675031844e+25
100,0,25,11.500000015493697,2902857.3872057833,34026007344087.156,3.414196973896217e-17,3.555157531433483e+16
100,0,25,45.71797784291073,2902857.3872057833,24786647823143.39,4.686857704069327e-17,1.0051993996754255e-30
100,0,25,69.500000034408,2902857.3872057833,23285101708816.77,4.98909099735498e-17,3.8173603025873427e-63
100,0,25,51.94619063869459,2902857.3872057833,28059108776052.723,4.1402416675151255e-17,2.8233835420860772e-39
100,0,25,25.19789688435958,2902857.3872057833,32614110454036.453,3.5620009158819465e-17,0.00758888056431845
100,0,25,28.648333641384397,2902857.3872057833,24528363481439.586,4.736210444527163e-17,1.977973006827873e-07
100,0,25,34.50000000045475,2902857.3872057833,13499525521473.78,8.60559810958971e-17,3.729883083422702e-15
100,0,25,25.999999999193278,2902857.3872057833,20801551173088.99,5.584751364996477e-17,0.0009574520002209851
100,0,25,3.999999997404302,2902857.3872057833,36733066003608.24,3.1625863002163074e-17,5.6290530304705086e+26
100,0,25,48.124999999156444,2902857.3872057833,21303355650896.543,5.4532015149014225e-17,6.080480300854017e-34
100,0,25,64.52103395056201,2902857.3872057833,19374774925437.36,5.996017592722068e-17,2.849628315083797e-56
100,0,25,57.1250000333298,2902857.3872057833,20036261619414.234,5.798062209139248e-17,3.3976761263871773e-46
100,0,25,2.449603175884846,2902857.3872057833,44270702715486.07,2.6241167223965377e-17,6.091172040259704e+28
100,0,25,43.393531818804945,2902857.3872057833,25412149341185.92,4.5714941207145987e-17,1.454949129187459e-27
100,0,25,14.74682539715721,2902857.3872057833,26624516047563.01,4.3633278103692024e-17,1688481639980.741
100,0,25,50.1250000006562,2902857.3872057833,18749838584200.19,6.195866208994796e-17,1.290136495023299e-36
100,0,25,13.798690560342038,2902857.3872057833,31366300452458.1,3.703703963559041e-17,28179125964529.863
100,0,25,6.623412700564131,2902857.3872057833,29854020888680.375,3.89131808211473e-17,1.8245989825839674e+23
100,0,25,61.000000000069576,2902857.3872057833,16768386901218.041,6.928006372486206e-17,2.0967616303558258e-51
100,0,26,1.5000000050328026,999428.8487554308,111723911802043.17,1.0398086625698358e-17,4.767462220350297e+29
100,0,26,0.5000000070849637,999428.8487554308,127041086702937.58,9.144403147274603e-18,9.702095484557382e+30
100,0,26,17.827639749220566,999428.8487554308,70276551418130.04,1.6530619241225707e-17,40047680.79011048
100,0,26,60.30833227845778,999428.8487554308,35847385800883.65,3.240724217750047e-17,8.615449494393363e-51
100,0,26,2.0000000018673063,999428.8487554308,79804428070218.39,1.4557023227550198e-17,1.3874528436209234e+29
100,0,26,31.127383883514256,999428.8487554308,48547374433998.26,2.392951064035229e-17,4.1434839064151955e-11
100,0,26,30.02866480816789,999428.8487554308,52945464381689.32,2.1941726768219565e-17,1.198861372990233e-09
100,0,26,74.16677030612777,999428.8487554308,47139849565604.266,2.4644009766360752e-17,8.095097657347539e-70
100,0,26,13.999999992144652,999428.8487554308,60738616224933.73,1.9126463282886484e-17,7731505953368.131
100,0,26,70.21250000293321,999428.8487554308,40651609964102.56,2.857734082623988e-17,2.3315537559505698e-64
100,0,26,64.15669802292678,999428.8487554308,31184976273544.12,3.725239047448219e-17,5.56122914449964e-56
100,0,26,61.75153929605244,999428.8487554308,42892298842137.74,2.70844637484958e-17,7.73176381591271e-53
100,0,26,21.827639751799325,999428.8487554308,38607759363890.35,3.009019254730629e-17,254.21887698305878
100,0,26,13.130745341700646,999428.8487554308,48587927521466.82,2.3909538281217413e-17,148317058449130.97
100,0,26,15.13074534158386,999428.8487554308,44443919486512.25,2.6138894285236994e-17,302798987667.57043
100,0,26,61.93753664940459,999428.8487554308,33962854215835.94,3.420545592831395e-17,5.44356396523373e-53
100,0,26,7.080953882484209,999428.8487554308,58513312357831.67,1.9853856605744508e-17,2.211348583856044e+22
100,0,26,11.593167704369307,999428.8487554308,49084481700116.58,2.3667661811671303e-17,1.839119036083565e+16
100,0,26,58.137267080689355,999428.8487554308,32525467670969.95,3.5717085602934986e-17,8.702858039453453e-48
100,0,26,1.4580745332019092,999428.8487554308,88397926181866.45,1.3141879716606259e-17,6.87374535626548e+29
100,0,26,50.993923840544085,999428.8487554308,41397617729688.9,2.8062361478505746e-17,3.811699924573589e-38
100,0,26,20.093167706166696,999428.8487554308,45893999446369.7,2.5313002289919664e-17,49727.78704525793
100,0,26,15.499999998606938,999428.8487554308,51396550193351.58,2.2602974493603312e-17,82078701824.0037
100,0,26,8.999999998545519,999428.8487554308,57003279896577.76,2.037979069252246e-17,5.466519521618632e+19
100,0,26,38.04040098875873,999428.8487554308,42775981997455.29,2.7158112072065057e-17,1.7392993836566747e-20
100,0,26,60.04871171107732,999428.8487554308,31878621638158.38,3.644181753733566e-17,2.1900602294408707e-50
100,0,26,46.401888106619026,999428.8487554308,40379616086768.41,2.87698355175843e-17,7.197751343952475e-32
100,0,26,12.469642855000075,999428.8487554308,53921156244270.01,2.1544695885540826e-17,1066480410497237.5
100,0,26,6.853571430882198,999428.8487554308,61234050226814.23,1.8971714410143922e-17,4.3167226428013064e+22
100,0,26,51.0529676870874,999428.8487554308,35391926010705.266,3.2824291979140536e-17,3.703666113596442e-38
100,0,26,47.151996691845966,999428.8487554308,36952467503368.79,3.1438087672321745e-17,7.452211371942065e-33
100,0,27,18.449707024476993,3354176.636044958,33494857431317.008,3.468338133582704e-17,11903530.745264737
100,0,27,0.4999999878757819,3354176.636044958,69553409218932.75,1.6702486997047214e-17,1.7721127431096996e+31
100,0,27,0.5000000183266025,3354176.636044958,66814564609747.13,1.7387150838517224e-17,1.8447545341692852e+31
100,0,27,31.500000000082238,3354176.636044958,14962407176499.512,7.764224695770603e-17,4.17005051375707e-11
100,0,27,40.74999999974989,3354176.636044958,11582245696481.945,1.0030135290882267e-16,1.2908290747121538e-23
100,0,27,63.948350700056835,3354176.636044958,21553705765453.676,5.389861612296514e-17,1.5483117828898588e-55
100,0,27,43.161241382321805,3354176.636044958,23142838322350.383,5.01975987948545e-17,3.3143942378141314e-27
100,0,27,40.39583343958827,3354176.636044958,26439258357149.555,4.393901286438255e-17,1.7203971868091915e-23
100,0,27,49.50000001417993,3354176.636044958,23606182492408.766,4.921231603005316e-17,7.300332424170851e-36
100,0,27,64.9687499530537,3354176.636044958,25434540399664.832,4.567469648851358e-17,5.317994234108019e-57
100,0,27,7.999999992119228,3354176.636044958,26312086801840.973,4.415137886358168e-17,2.740512693222781e+21
100,0,27,61.74999999746797,3354176.636044958,13112952618037.512,8.85929315020579e-17,2.5413096926372424e-52
100,0,27,65.00000000015757,3354176.636044958,18578601456721.547,6.252972893496413e-17,6.599665326132061e-57
100,0,27,33.86718749198553,3354176.636044958,20061501052313.01,5.790767650188304e-17,1.832503112641589e-14
100,0,27,15.999999999518423,3354176.636044958,19289333301330.97,6.022576804141642e-17,45463100756.77192
100,0,27,54.327907985922366,3354176.636044958,20925875287062.086,5.551571426012395e-17,2.1310875343301342e-42
100,0,27,13.041666680902836,3354176.636044958,27768832321337.023,4.1835209332402835e-17,343319664086820.2
100,0,27,26.08333337507679,3354176.636044958,24152617067821.777,4.809892484186594e-17,0.0006346736223049891
100,0,27,10.000000000156433,3354176.636044958,29140693646166.883,3.9865726162367384e-17,4.620984451750486e+18
100,0,27,41.83333333609119,3354176.636044958,22113411347024.71,5.253440524615544e-17,2.2486992774447297e-25
100,0,27,17.166666668476637,3354176.636044958,23273409083295.78,4.991597530562617e-17,964592433.8640943
100,0,27,43.00000000067257,3354176.636044958,21125802177859.703,5.4990333777575104e-17,6.025616759135309e-27
100,0,27,37.374999999881766,3354176.636044958,18108916111310.996,6.415154313702465e-17,3.323068162149024e-19
100,0,28,9.155248626935418,1820774.082041147,55379022628838.57,2.0977526470006104e-17,3.454998826891887e+19
100,0,28,0.5000000118513412,1820774.082041147,91482656498443.4,1.2698744850061223e-17,1.3473206642379925e+31
100,0,28,3.277859630203352,1820774.082041147,59487372941984.19,1.9528764771853436e-17,3.3599976236255976e+27
100,0,28,69.49999999254214,1820774.082041147,26696820429891.312,4.3515103835316826e-17,3.3295213873638506e-63
100,0,28,2.0000000026830094,1820774.082041147,58882701890921.28,1.9729307178049943e-17,1.880431380016098e+29
100,0,28,72.41933701449261,1820774.082041147,17971443673260.438,6.464226993672379e-17,5.142614636962774e-67
100,0,28,5.500000026064413,1820774.082041147,50720909628860.66,2.290406306945453e-17,3.662190366124234e+24
100,0,28,23.000000003602565,1820774.082041147,36293342273610.875,3.200903637701669e-17,6.800092547260061
100,0,28,14.49999999366787,1820774.082041147,42812262568658.836,2.713509736180058e-17,2280198358717.2676
100,0,28,10.579189687872258,1820774.082041147,29886291223665.254,3.887116351725945e-17,7.303476800881373e+17
100,0,28,53.467403314743706,1820774.082041147,24158243042961.91,4.808772355727971e-17,2.755952962826511e-41
100,0,28,19.218600368342777,1820774.082041147,31504170967824.82,3.68749558357205e-17,1130383.9408756357
100,0,28,71.60128913262452,1820774.082041147,23891822811740.93,4.8623954824771164e-17,5.054088573522557e-66
100,0,28,9.31049723705246,1820774.082041147,40224398939796.984,2.8880852012686193e-17,2.9206942459426107e+19
100,0,28,22.502762431186852,1820774.082041147,31787009447060.168,3.654684518259926e-17,37.02638417053879
100,0,28,19.002762430208776,1820774.082041147,31968160767768.117,3.6339748211314884e-17,2194626.217292587
100,0,28,50.776243092594086,1820774.082041147,29144414273765.336,3.986063683308463e-17,1.0728455078107727e-37
100,0,28,12.500000011809675,1820774.082041147,41949276665494.87,2.7693324067136776e-17,1246146251148692.0
100,0,28,9.499999982638997,1820774.082041147,40643667749392.31,2.8582925149438504e-17,1.5937848741215697e+19
100,0,28,21.90883977977188,1820774.082041147,28488292646946.71,4.0778678016144194e-17,266.94916913471343
100,0,28,38.329767102992264,1820774.082041147,30048870679627.656,3.866085103381739e-17,9.975665838560913e-21
100,0,28,10.685901371588216,1820774.082041147,37604534979210.14,3.089294718633771e-17,4.151132135341083e+17
100,0,28,9.65745856354522,1820774.082041147,31104177681836.28,3.7349160134136185e-17,1.2699046242503279e+19
100,0,29,0.4999999845361458,4390566.928434883,59497950036022.836,1.952529309625242e-17,2.0716089213518892e+31
100,0,29,0.500000021315202,4390566.928434883,58837721693656.96,1.9744389817268663e-17,2.0948545645066175e+31
100,0,29,38.541919192127445,4390566.928434883,15943870325479.71,7.286279236873905e-17,9.65430467072352e-21
100,0,29,26.499999992687663,4390566.928434883,14496159367791.584,8.01394965111031e-17,0.00028560881633936933
100,0,29,20.999999947816093,4390566.928434883,26898458298053.277,4.3188903252630095e-17,4913.23099323768
100,0,29,55.500000009897235,4390566.928434883,19896083475001.516,5.838912540446303e-17,5.640825760475624e-44
100,0,29,45.999999997075065,4390566.928434883,9539180728390.998,1.2178351015218452e-16,1.0768980272872667e-30
100,0,29,65.055555554497,4390566.928434883,16157073819824.941,7.19013186443506e-17,6.3734346521448e-57
100,0,29,55.99999999534339,4390566.928434883,15412511365192.031,7.537479684869344e-17,1.513731025921306e-44
100,0,29,8.000000002031811,4390566.928434883,22981684060643.715,5.054959897690755e-17,3.137655422892004e+21
100,0,29,7.499999996528004,4390566.928434883,29009824674674.812,4.0045568220675585e-17,1.1957218845547295e+22
100,0,29,7.4999999950644,4390566.928434883,28223541976811.76,4.116120202184346e-17,1.2290336350625048e+22
100,0,29,25.999999989478965,4390566.928434883,21117579521275.42,5.501174563633725e-17,0.0009431235888624274
100,0,29,61.929829609706644,4390566.928434883,15793670394522.725,7.355572733000766e-17,1.1992776603179414e-52
100,0,29,55.499999999988816,4390566.928434883,15189247978787.447,7.648271426616523e-17,7.388801858303009e-44
100,0,30,5.778023913042453,1074192.8176033222,154217292688719.03,7.532974368992456e-18,5.0288149812316565e+23
100,0,30,2.7366917182998804,1074192.8176033222,83517079852657.14,1.3909908190385172e-17,1.310222828206081e+28
100,0,30,0.49999999375643256,1074192.8176033222,137165298609150.08,8.469452003234527e-18,8.9859812777936e+30
100,0,30,0.5000000091564942,1074192.8176033222,128130977186086.84,9.06662025524358e-18,9.619568762379328e+30
100,0,30,34.052100494136084,1074192.8176033222,22343295769700.652,5.1993892264314434e-17,9.203859570410644e-15
100,0,30,14.500000028963086,1074192.8176033222,49376074376977.32,2.3527891346931445e-17,1977079815463.8154
100,0,30,32.50000004881895,1074192.8176033222,45239432286159.016,2.5679254897169747e-17,5.960040602320736e-13
100,0,30,35.92863011743174,1074192.8176033222,50237015927485.13,2.3124679912445658e-17,1.1266803979191736e-17
100,0,30,25.83463755887078,1074192.8176033222,38274605518203.05,3.03521067650724e-17,0.000874819817028224
100,0,30,48.70997270745323,1074192.8176033222,42546266355263.52,2.7304744049199254e-17,4.846202063214987e-35
100,0,30,51.30560131873335,1074192.8176033222,25262122607320.133,4.5986433172598934e-17,2.3462745701041245e-38
100,0,30,20.897755354188476,1074192.8176033222,40152518405766.39,2.8932554151141155e-17,4538.181777524499
100,0,30,7.628191927453599,1074192.8176033222,45057167533068.24,2.5783132333538836e-17,5.14646893798153e+21
100,0,30,4.297446864619019,1074192.8176033222,62438901100137.37,1.8605627142867387e-17,1.300791816611223e+26
100,0,30,53.50000000348382,1074192.8176033222,34715990051483.09,3.346339572504569e-17,1.7311449794370304e-41
100,0,30,15.847611202714006,1074192.8176033222,46051165985896.57,2.5226612360592777e-17,30736280471.209232
